objid,objid_raw,datetime,datetime_raw,parent,parent_raw,type,type_raw,name,name_raw,status,status_raw,message,message_raw
10695,10695,15-05-2024 02:19:15,45426.8675350926,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9116,9116,15-05-2024 02:19:07,45426.8674421528,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12506,12506,15-05-2024 02:18:45,45426.8671875347,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9247,9247,15-05-2024 02:18:30,45426.8670179167,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(075) SERVER_10.100.31.13_VMNICXX Traffic,(075) SERVER_10.100.31.13_VMNICXX Traffic,Up,607,"<div class=""logmessage"">11 Mbit/s<div class=""moreicon""></div></div>",11 Mbit/s
7326,7326,15-05-2024 02:18:22,45426.8669238889,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,System Health Other,Down,608,"<div class=""logmessage"">0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — -30,000 mdBm (Ethernet1/50(dBm)_26611) is below the error limit of -15,086 mdBm in Ethernet1/50(dBm)_26611. -13970<div class=""moreicon""></div></div>","0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — -30,000 mdBm (Ethernet1/50(dBm)_26611) is below the error limit of -15,086 mdBm in Ethernet1/50(dBm)_26611. -13970"
10695,10695,15-05-2024 02:18:15,45426.8668405208,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12483,12483,15-05-2024 02:18:04,45426.866713044,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
12349,12349,15-05-2024 02:18:01,45426.8666822917,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 02:15:18<div class=""moreicon""></div></div>",No data since 15-05-2024 02:15:18
10108,10108,15-05-2024 02:17:26,45426.8662759722,{isp-wr-tp-192-168-101-223} (192.168.101.223) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-223} (192.168.101.223) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,snmptraffic,TCL_BGP: 14.143.129.180 Port:SFP+_01 (Bandwidth - 1 Gbps) [192.168.101.147_SFP+_16],TCL_BGP: 14.143.129.180 Port:SFP+_01 (Bandwidth - 1 Gbps) [192.168.101.147_SFP+_16],Up,607,"<div class=""logmessage"">5.78 Mbit/s<div class=""moreicon""></div></div>",5.78 Mbit/s
12521,12521,15-05-2024 02:17:01,45426.8659839352,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
2931,2931,15-05-2024 02:16:37,45426.8657063542,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9247,9247,15-05-2024 02:16:30,45426.8656276968,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(075) SERVER_10.100.31.13_VMNICXX Traffic,(075) SERVER_10.100.31.13_VMNICXX Traffic,Down,608,"<div class=""logmessage"">74 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out<div class=""moreicon""></div></div>",74 #/s (Discards Out) is above the error limit of 2 #/s in Discards Out
10108,10108,15-05-2024 02:16:26,45426.8655828472,{isp-wr-tp-192-168-101-223} (192.168.101.223) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-223} (192.168.101.223) [CCR2116-12G-4S+] @Rack_ [TP-],SNMP Traffic 64bit,snmptraffic,TCL_BGP: 14.143.129.180 Port:SFP+_01 (Bandwidth - 1 Gbps) [192.168.101.147_SFP+_16],TCL_BGP: 14.143.129.180 Port:SFP+_01 (Bandwidth - 1 Gbps) [192.168.101.147_SFP+_16],Warning,609,"<div class=""logmessage"">1.73 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",1.73 Mbit/s (Traffic Total) is below the warning limit of 2 Mbit/s in Traffic Total
11633,11633,15-05-2024 02:16:20,45426.8655128704,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],SNMP Traffic 64bit,snmptraffic,(436387840) VEEM_BACKUP_SERVER_10.133.103.61_Port1 Traffic,(436387840) VEEM_BACKUP_SERVER_10.133.103.61_Port1 Traffic,Up,607,"<div class=""logmessage"">0 Mbit/s<div class=""moreicon""></div></div>",0 Mbit/s
10695,10695,15-05-2024 02:16:15,45426.8654517477,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
11633,11633,15-05-2024 02:16:10,45426.8653996644,{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],{cust-tp-10-112-11-211} (10.112.11.211) [CISCO-Nexus 5596 Chassis] @Rack_L16  [TP-GF],SNMP Traffic 64bit,snmptraffic,(436387840) VEEM_BACKUP_SERVER_10.133.103.61_Port1 Traffic,(436387840) VEEM_BACKUP_SERVER_10.133.103.61_Port1 Traffic,Warning,609,"<div class=""logmessage"">7,677 Mbit/s (Traffic Total) is above the warning limit of 7,000 Mbit/s in Traffic Total<div class=""moreicon""></div></div>","7,677 Mbit/s (Traffic Total) is above the warning limit of 7,000 Mbit/s in Traffic Total"
12483,12483,15-05-2024 02:16:04,45426.8653242593,{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-42} (10.100.11.42) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12521,12521,15-05-2024 02:16:01,45426.865289537,{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-44} (10.100.11.44) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.03 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.03 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
12506,12506,15-05-2024 02:15:45,45426.865104375,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
2931,2931,15-05-2024 02:15:37,45426.8650130556,{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],{mgmt-tp-10-112-11-203} (10.112.11.203) [CISCO-WS-C3750X-48P] @Rack_L16  [TP-GF],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
12349,12349,15-05-2024 02:15:18,45426.8648014815,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Up,607,"<div class=""logmessage"">OK<div class=""moreicon""></div></div>",OK
10695,10695,15-05-2024 02:15:15,45426.8647571759,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Down,608,"<div class=""logmessage"">0.02 #/s (Errors) is above the error limit of &lt; 0.01 #/s in Errors<div class=""moreicon""></div></div>",0.02 #/s (Errors) is above the error limit of < 0.01 #/s in Errors
7138,7138,15-05-2024 02:14:55,45426.864532037,{fws-jp-172-60-60-22} (172.60.60.22) [FortiGate-80F] @Rack_03 [CDC-105],{fws-jp-172-60-60-22} (172.60.60.22) [FortiGate-80F] @Rack_03 [CDC-105],FortiGate System Statistics,paessler.fortigate.system_statistics_sensor.33,FortiGate System Statistics,FortiGate System Statistics,Up,607,"<div class=""logmessage"">0 %<div class=""moreicon""></div></div>",0 %
12506,12506,15-05-2024 02:14:45,45426.8644098032,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
8470,8470,15-05-2024 02:14:31,45426.8642513889,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,Down,608,"<div class=""logmessage"">948 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",948 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
300,300,15-05-2024 02:14:14,45426.8640541088,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Email&quot;: Authentication to SMTP relay server &quot;smtp.gmail.com&quot; unsuccessful (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Email"": Authentication to SMTP relay server ""smtp.gmail.com"" unsuccessful (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)"
300,300,15-05-2024 02:14:11,45426.8640253588,None,None,Notification Template,notification,Email and push notification to admin,Email and push notification to admin,Notification Info,13,"<div class=""logmessage"">Error sending &quot;Push Notification&quot;: No &quot;Push&quot; contact found (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","Error sending ""Push Notification"": No ""Push"" contact found (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)"
8469,8469,15-05-2024 02:14:11,45426.8640226389,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,Down,608,"<div class=""logmessage"">915 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",915 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
12349,12349,15-05-2024 02:14:01,45426.8639069097,10.100.41.111,10.100.41.111,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CNIVC007BF0442),System Health: System (CNIVC007BF0442),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 02:11:16<div class=""moreicon""></div></div>",No data since 15-05-2024 02:11:16
12355,12355,15-05-2024 02:14:01,45426.8639069097,10.100.41.112,10.100.41.112,Redfish System Health,paessler.redfish.system_health_sensor.40,System Health: System (CN7475173U0571),System Health: System (CN7475173U0571),Unknown,601,"<div class=""logmessage"">No data since 15-05-2024 02:11:23<div class=""moreicon""></div></div>",No data since 15-05-2024 02:11:23
7326,7326,15-05-2024 02:13:51,45426.8637897338,{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],{cust-jp-10-100-11-201} (10.100.11.201) [Cisco-Nexus 3048 Chassis] @Rack_01 [CDC-105],SNMP Cisco System Health,snmpciscosystemhealth,System Health Other,System Health Other,Warning,609,"<div class=""logmessage"">0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611<div class=""moreicon""></div></div>","0 mdBm (Ethernet1/49(dBm)_26595) is above the warning limit of -1,000 mdBm in Ethernet1/49(dBm)_26595 — 0 mdBm (Ethernet1/50(dBm)_26611) is above the warning limit of -1,000 mdBm in Ethernet1/50(dBm)_26611"
12506,12506,15-05-2024 02:13:45,45426.8637154167,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
9202,9202,15-05-2024 02:13:42,45426.863681956,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(015) SERVER_10.100.31.11_VMNIC10 Traffic,(015) SERVER_10.100.31.11_VMNIC10 Traffic,Up,607,"<div class=""logmessage"">4,912 Mbit/s<div class=""moreicon""></div></div>","4,912 Mbit/s"
8472,8472,15-05-2024 02:13:35,45426.8636009491,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,Down,608,"<div class=""logmessage"">868 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",868 Mbit/s (Traffic Total) is above the error limit of 800 Mbit/s in Traffic Total
8470,8470,15-05-2024 02:13:31,45426.8635546528,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,(032) switch_11.51_Port-1/0/45_Traffic_VLANs Traffic,Warning,609,"<div class=""logmessage"">772 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",772 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
10695,10695,15-05-2024 02:13:15,45426.8633684028,{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],{isp-wr-tp-192-168-101-224} (192.168.101.224) [CCR2116-12G-4S+] @Rack_ [TP-],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Up,607,"<div class=""logmessage"">0 #/s<div class=""moreicon""></div></div>",0 #/s
0,0,15-05-2024 02:13:11,45426.8633269907,None,None,Group,group,CDC_INFRA_PRTG-101,CDC_INFRA_PRTG-101,Notification Info,13,"<div class=""logmessage"">State Trigger sends Email,Push Notification (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>","State Trigger sends Email,Push Notification (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)"
8469,8469,15-05-2024 02:13:11,45426.8633269907,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,Notification Info,13,"<div class=""logmessage"">State Trigger activated (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)<div class=""moreicon""></div></div>",State Trigger activated (Sensor ID: 8469 | Trigger Source ID: 0 | Trigger ID: 1)
8469,8469,15-05-2024 02:13:11,45426.8633269907,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,(023) SW_10.100.11.44_Gi1/0/47 Traffic,Warning,609,"<div class=""logmessage"">762 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",762 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
9245,9245,15-05-2024 02:12:49,45426.8630685764,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(073) SERVER_10.100.31.11_VMNICxx Traffic,(073) SERVER_10.100.31.11_VMNICxx Traffic,Up,607,"<div class=""logmessage"">4,357 Mbit/s<div class=""moreicon""></div></div>","4,357 Mbit/s"
12506,12506,15-05-2024 02:12:45,45426.8630210185,{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],{idrac-jp-10-100-11-43} (10.100.11.43) [Cisco-SG350X-48] @Rack_02 [CDC-104],Syslog Receiver,udpsyslog,Syslog Receiver,Syslog Receiver,Warning,609,"<div class=""logmessage"">0.02 #/s (Warnings) is above the warning limit of &lt; 0.01 #/s in Warnings<div class=""moreicon""></div></div>",0.02 #/s (Warnings) is above the warning limit of < 0.01 #/s in Warnings
9202,9202,15-05-2024 02:12:42,45426.8629873843,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,{JP-Storage55-Secondary} (10.100.11.56) HUAWEI CE6860-48S8CQ-EI @Rack_XX,SNMP Traffic 64bit,snmptraffic,(015) SERVER_10.100.31.11_VMNIC10 Traffic,(015) SERVER_10.100.31.11_VMNIC10 Traffic,Down,608,"<div class=""logmessage"">13,055 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total<div class=""moreicon""></div></div>","13,055 Mbit/s (Traffic Total) is above the error limit of 8,000 Mbit/s in Traffic Total"
8472,8472,15-05-2024 02:12:35,45426.8629063773,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,{mgmt-jp-192-168-99-251} (192.168.99.251) [Cisco WS-C3850-48P-E] @Rack_XX,SNMP Traffic 64bit,snmptraffic,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,(038) UPLINK_TO_SW_10.100.13.56A_25GE1/0/1 Traffic,Warning,609,"<div class=""logmessage"">764 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total<div class=""moreicon""></div></div>",764 Mbit/s (Traffic Total) is above the warning limit of 700 Mbit/s in Traffic Total
